TRACT_ID,YEAR,TOTAL_POPULATION,LAND_AREA
06037575102,2014,4340,0.157
06037575103,2014,5024,0.186
06037575201,2014,4616,0.219
06037575202,2014,4925,0.156
06037575300,2014,5280,0.250
06037575401,2014,5367,0.317
06037575402,2014,4076,0.125
06037575500,2014,33,0.508
06037575801,2014,2496,0.148
06037575802,2014,4999,0.124
06037575803,2014,3057,0.077
06037575901,2014,3050,0.162
06037575902,2014,4785,0.135
06037576001,2014,5285,0.683
06037576200,2014,5529,0.269
06037576301,2014,4384,0.212
06037576302,2014,4399,0.126
06037576401,2014,5145,0.125
06037576402,2014,4784,0.125
06037576403,2014,5603,0.126
06037576501,2014,3176,0.112
06037576502,2014,4955,0.119
06037576503,2014,4139,0.121
06037576601,2014,4645,0.166
06037576602,2014,3979,0.206
06037576700,2014,4083,0.299
06037576801,2014,4081,0.199
06037576802,2014,3788,0.180
06037576901,2014,6381,0.172
06037576903,2014,4403,0.125
06037576904,2014,3011,0.141
06037577000,2014,6765,0.713
06037577100,2014,6949,0.470
06037577200,2014,5069,0.369
06037577300,2014,5413,0.344
06037577400,2014,2750,0.249
06037577501,2014,3592,0.318
06037577504,2014,1251,0.150
06037577602,2014,3430,0.512
06037577603,2014,8006,1.037
06037577604,2014,1205,0.330
06037599000,2014,3563,1.225
06037599100,2014,498,130.259
06037600100,2014,6849,0.292
06037600201,2014,4303,0.226
06037600202,2014,6583,0.320
06037600302,2014,2777,0.316
06037600303,2014,3399,0.141
06037600304,2014,3069,0.172
06037600400,2014,3855,0.376
06037600501,2014,2729,0.251
06037600502,2014,2416,0.289
06037600601,2014,2424,0.249
06037600602,2014,2559,0.267
06037600702,2014,4380,0.931
06037600703,2014,1992,0.201
06037600704,2014,3375,0.357
06037600801,2014,3153,0.375
06037600802,2014,2621,0.749
06037600902,2014,6943,0.310
06037600911,2014,3522,0.263
06037600912,2014,5560,0.419
06037601001,2014,2001,0.341
06037601002,2014,5579,0.245
06037601100,2014,6256,0.247
06037601202,2014,3887,0.253
06037601211,2014,3034,0.224
06037601212,2014,6651,0.226
06037601301,2014,1755,0.237
06037601302,2014,7046,0.472
06037601303,2014,4831,0.169
06037601401,2014,5035,0.607
06037601402,2014,4834,0.379
06037601501,2014,4027,0.183
06037601502,2014,3996,0.190
06037601600,2014,3985,0.353
06037601700,2014,5740,0.301
06037601801,2014,3629,0.188
06037601802,2014,4326,0.187
06037601900,2014,5632,0.269
06037602002,2014,3024,0.206
06037602003,2014,5071,0.242
06037602004,2014,3978,0.229
06037602103,2014,6690,0.323
06037602104,2014,6020,0.279
06037602105,2014,4228,0.247
06037602106,2014,5697,0.317
06037602200,2014,7927,0.814
06037602301,2014,6421,0.687
06037602302,2014,3788,0.751
06037602402,2014,6043,0.511
06037602403,2014,5419,0.226
06037602404,2014,6146,0.249
06037602504,2014,4202,0.124
06037602505,2014,4164,0.125
06037602506,2014,4241,0.125
06037602507,2014,4100,0.124
06037602508,2014,6927,0.250
06037602509,2014,4066,0.785
06037602600,2014,8805,0.732
06037602700,2014,3665,0.956
06037602801,2014,4053,0.484
06037602802,2014,4065,0.516
06037602900,2014,3953,1.080
06037603001,2014,7132,0.440
06037603004,2014,1541,0.087
06037603005,2014,5226,0.251
06037603006,2014,2088,0.266
06037603101,2014,4420,0.340
06037603102,2014,3989,0.288
06037603200,2014,3050,0.425
06037603301,2014,3562,0.377
06037603302,2014,4223,0.436
06037603400,2014,4218,0.438
06037603500,2014,3203,0.306
06037603600,2014,4272,0.362
06037603702,2014,5452,0.981
06037603703,2014,2846,0.252
06037603704,2014,6702,0.241
06037603801,2014,4768,0.258
06037603802,2014,4255,0.243
06037603900,2014,7363,0.578
06037604001,2014,5027,0.255
06037604002,2014,4581,0.251
06037604100,2014,7161,0.394
06037609900,2014,2152,0.209
06037620001,2014,4024,0.456
06037620002,2014,3514,0.458
06037620101,2014,5440,0.521
06037620102,2014,3861,0.337
06037620201,2014,1512,0.088
06037620301,2014,5112,0.400
06037620303,2014,4634,0.447
06037620305,2014,5909,0.488
06037620400,2014,5118,0.993
06037620501,2014,6150,0.997
06037620521,2014,4063,0.248
06037620522,2014,4468,0.289
06037620601,2014,5900,0.528
06037620602,2014,5398,0.523
06037620701,2014,6811,0.394
06037620702,2014,6905,0.511
06037620800,2014,8077,0.958
06037620901,2014,2754,0.338
06037620904,2014,2418,0.223
06037621001,2014,4676,0.358
06037621002,2014,1025,0.114
06037621004,2014,4632,0.338
06037621102,2014,3086,0.210
06037621104,2014,6306,0.406
06037621201,2014,6248,0.632
06037621204,2014,2879,0.452
06037621301,2014,7077,0.603
06037621324,2014,3895,0.246
06037621326,2014,3108,0.284
06037621400,2014,4609,0.491
06037650001,2014,6001,0.612
06037650003,2014,3001,0.194
06037650004,2014,3875,0.291
06037650101,2014,5929,0.731
06037650102,2014,2123,0.329
06037650200,2014,6106,0.936
06037650300,2014,6827,0.723
06037650401,2014,4377,1.346
06037650501,2014,3151,0.382
06037650502,2014,4295,0.515
06037650602,2014,7985,0.478
06037650603,2014,3886,0.495
06037650604,2014,5463,0.199
06037650605,2014,2949,0.187
06037650701,2014,2382,0.775
06037650702,2014,4750,0.541
06037650800,2014,7034,0.498
06037650901,2014,6067,1.369
06037650902,2014,6904,0.770
06037651001,2014,5923,0.547
06037651002,2014,4605,0.456
06037651101,2014,5422,2.152
06037651102,2014,3899,0.324
06037651201,2014,4736,0.673
06037651221,2014,3124,0.269
06037651222,2014,6518,0.580
06037651302,2014,6242,0.925
06037651304,2014,4452,0.557
06037651401,2014,2392,0.388
06037651402,2014,6763,0.706
06037670001,2014,3432,0.363
06037670002,2014,4129,0.334
06037670003,2014,5490,0.576
06037670100,2014,6940,0.560
06037670201,2014,3771,1.874
06037670202,2014,2771,1.150
06037670324,2014,4985,1.829
06037670326,2014,3723,1.559
06037670328,2014,4860,1.385
06037670403,2014,2635,0.645
06037670405,2014,2982,0.579
06037670406,2014,1963,0.459
06037670407,2014,5927,0.486
06037670411,2014,4270,1.114
06037670413,2014,5144,0.844
06037670416,2014,4086,1.377
06037670500,2014,1689,2.991
06037670602,2014,7589,5.493
06037670701,2014,6807,1.155
06037670702,2014,5248,2.584
06037700101,2014,5587,0.259
06037700102,2014,3602,0.190
06037700200,2014,6686,0.270
06037700300,2014,5479,0.233
06037700400,2014,5427,0.508
06037700501,2014,3961,0.230
06037700502,2014,4311,0.194
06037700600,2014,4802,2.193
06037700700,2014,3643,1.363
06037700801,2014,5596,0.562
06037700802,2014,3590,0.265
06037700901,2014,4088,0.408
06037700902,2014,6942,0.369
06037701000,2014,5875,0.550
06037701100,2014,904,0.977
06037701201,2014,3947,0.749
06037701202,2014,3344,0.156
06037701302,2014,4690,0.176
06037701304,2014,6295,0.803
06037701402,2014,6634,0.320
06037701501,2014,4900,0.239
06037701502,2014,4109,0.236
06037701601,2014,4798,0.475
06037701602,2014,4365,0.255
06037701701,2014,3265,0.253
06037701702,2014,3292,0.235
06037701801,2014,5859,0.734
06037701802,2014,4297,0.482
06037701902,2014,3979,0.692
06037702002,2014,5894,0.391
06037702102,2014,6451,0.360
06037702201,2014,4854,0.465
06037702202,2014,3718,0.392
06037702300,2014,6928,1.003
06037702400,2014,4029,0.766
06037702501,2014,5055,0.515
06037702502,2014,4419,0.694
06037702600,2014,6026,0.835
06037702700,2014,3693,0.518
06037702801,2014,5419,0.463
06037702802,2014,2322,0.233
06037702803,2014,3054,0.327
06037702901,2014,9157,0.858
06037703001,2014,5598,1.831
06037703002,2014,7662,1.255
06037703100,2014,5355,1.027
06037703200,2014,6019,0.814
06037800101,2014,5379,3.125
06037800102,2014,7283,20.346
06037800202,2014,6133,10.580
06037800203,2014,5273,4.015
06037800204,2014,4793,
06037800204,2014,4793,3.676
06037800324,2014,6881,1.357
06037800325,2014,3352,0.780
06037800326,2014,5019,16.035
06037800327,2014,5514,2.187
06037800328,2014,2911,3.784
06037800329,2014,6932,8.712
06037800330,2014,1008,10.906
06037800331,2014,810,0.737
06037800332,2014,6602,1.855
06037800406,2014,2643,35.161
06037800408,2014,7001,6.226
06037800410,2014,4019,14.420
06037800504,2014,2280,8.204
06037800506,2014,3165,10.227
06037900102,2014,680,170.118
06037900103,2014,6099,7.660
06037900104,2014,5895,16.347
06037900201,2014,1089,90.817
06037900300,2014,4462,22.740
06037900501,2014,6218,1.203
06037900504,2014,5863,4.080
06037900505,2014,4010,0.505
06037900506,2014,5020,0.505
06037900507,2014,7391,1.520
06037900508,2014,3697,1.539
06037900602,2014,5547,1.970
06037900605,2014,8037,2.032
06037900606,2014,3971,0.673
06037900607,2014,3616,0.661
06037900608,2014,3480,0.518
06037900609,2014,5675,1.027
06037900701,2014,4567,0.809
06037900703,2014,3956,1.003
06037900704,2014,2818,1.997
06037900705,2014,4571,2.039
06037900803,2014,9467,1.016
06037900804,2014,3517,0.559
06037900805,2014,4396,1.018
06037900806,2014,3883,0.693
06037900900,2014,3553,81.792
06037901003,2014,5545,1.005
06037901004,2014,12618,5.051
06037901007,2014,2126,2.011
06037901008,2014,2992,1.036
06037901009,2014,5827,1.025
06037901010,2014,6271,1.024
06037901011,2014,5035,1.031
06037901101,2014,5041,2.016
06037901102,2014,5605,1.973
06037901205,2014,10684,18.993
06037901209,2014,1170,227.174
06037901210,2014,1507,8.748
06037901213,2014,3737,23.895
06037910001,2014,6183,28.460
06037910002,2014,7028,27.983
06037910101,2014,1503,23.577
06037910201,2014,3985,5.622
06037910202,2014,5757,7.859
06037910205,2014,1235,10.887
06037910206,2014,3327,19.456
06037910207,2014,5938,1.709
06037910208,2014,6553,1.276
06037910209,2014,4091,1.113
06037910210,2014,7038,1.224
06037910301,2014,4415,1.524
06037910302,2014,5901,1.589
06037910401,2014,6963,3.767
06037910402,2014,3767,0.442
06037910403,2014,2121,0.485
06037910404,2014,3813,0.994
06037910501,2014,5474,0.578
06037910502,2014,3768,0.774
06037910504,2014,5090,0.613
06037910505,2014,2919,0.624
06037910601,2014,6945,1.025
06037910602,2014,3940,0.772
06037910603,2014,7178,1.016
06037910605,2014,4630,0.518
06037910606,2014,3350,0.527
06037910705,2014,12784,2.211
06037910706,2014,6043,8.098
06037910707,2014,4228,2.568
06037910709,2014,1734,5.602
06037910711,2014,8708,1.386
06037910712,2014,2524,0.790
06037910713,2014,6262,0.769
06037910714,2014,4078,0.388
06037910715,2014,6041,0.767
06037910716,2014,5789,0.946
06037910804,2014,3081,25.169
06037910805,2014,4553,42.495
06037910807,2014,5893,2.128
06037910808,2014,3452,4.157
06037910809,2014,2304,4.674
06037910810,2014,2868,9.201
06037910811,2014,124,124.831
06037910812,2014,440,12.811
06037910813,2014,3086,31.855
06037911001,2014,3891,144.102
06037920011,2014,265,63.040
06037920012,2014,1037,26.984
06037920013,2014,4601,3.208
06037920015,2014,6341,2.262
06037920016,2014,5063,0.831
06037920017,2014,4517,0.798
06037920018,2014,2399,0.374
06037920020,2014,7346,4.171
06037920023,2014,2923,0.519
06037920026,2014,338,4.871
06037920028,2014,6077,1.043
06037920029,2014,3508,0.864
06037920030,2014,5865,1.011
06037920031,2014,5127,2.456
06037920032,2014,3148,4.761
06037920033,2014,612,1.328
06037920034,2014,3533,3.480
06037920035,2014,8107,0.952
06037920036,2014,3324,0.472
06037920037,2014,7444,0.360
06037920038,2014,4347,0.384
06037920039,2014,2026,0.402
06037920040,2014,3506,1.143
06037920041,2014,3080,0.699
06037920042,2014,7059,1.452
06037920043,2014,5950,7.212
06037920044,2014,3137,0.375
06037920045,2014,5023,0.723
06037920102,2014,5646,237.737
06037920104,2014,2943,61.051
06037920106,2014,3213,17.808
06037920107,2014,4871,4.400
06037920108,2014,3937,1.075
06037920109,2014,4349,0.872
06037920110,2014,4827,0.403
06037920111,2014,3302,0.457
06037920112,2014,3840,0.667
06037920114,2014,6654,1.094
06037920115,2014,4095,1.390
06037920116,2014,4857,2.867
06037920118,2014,6020,1.142
06037920119,2014,1924,1.954
06037920200,2014,6224,4.024
06037920303,2014,1257,19.901
06037920312,2014,5569,4.925
06037920313,2014,5945,1.128
06037920314,2014,2812,4.386
06037920322,2014,2838,0.404
06037920326,2014,6887,26.341
06037920328,2014,1970,0.909
06037920329,2014,5893,0.848
06037920330,2014,5618,1.270
06037920331,2014,4323,0.581
06037920332,2014,2468,1.648
06037920334,2014,6015,1.072
06037920336,2014,6198,0.640
06037920337,2014,7730,0.636
06037920338,2014,6259,1.435
06037920339,2014,6918,13.025
06037930101,2014,170,60.094
06037930200,2014,662,117.590
06037930301,2014,899,397.252
06037980001,2014,0,0.894
06037980002,2014,0,2.615
06037980003,2014,0,74.131
06037980004,2014,12,17.231
06037980005,2014,0,1.528
06037980006,2014,0,1.150
06037980007,2014,0,0.927
06037980008,2014,122,1.301
06037980009,2014,4,8.074
06037980010,2014,173,1.450
06037980013,2014,0,2.050
06037980014,2014,104,2.502
06037980015,2014,447,2.038
06037980018,2014,1,2.846
06037980019,2014,228,17.041
06037980020,2014,0,3.295
06037980021,2014,0,2.462
06037980022,2014,0,2.085
06037980023,2014,10,1.105
06037980024,2014,216,3.088
06037980025,2014,0,1.141
06037980026,2014,74,5.351
06037980028,2014,0,6.680
06037980030,2014,0,1.640
06037980031,2014,1030,4.864
06037980033,2014,1,4.895
06037990100,2014,0,0.000
06037990200,2014,0,0.000
06037990300,2014,0,0.000
06039000102,2014,3934,683.821
06039000103,2014,5221,254.761
06039000104,2014,4086,18.478
06039000106,2014,4678,21.939
06039000108,2014,6810,110.709
06039000109,2014,1863,276.180
06039000201,2014,9123,40.622
06039000202,2014,5939,111.911
06039000300,2014,8687,3.807
06039000400,2014,1139,247.827
06039000502,2014,11336,4.155
06039000503,2014,9547,59.173
06039000506,2014,6590,16.315
06039000507,2014,10841,61.828
06039000508,2014,7414,42.075
06039000509,2014,5720,31.727
06039000602,2014,5141,0.547
06039000603,2014,5201,0.466
06039000604,2014,6150,0.681
06039000700,2014,11758,3.237
06039000800,2014,6808,1.088
06039000900,2014,9140,1.478
06039001000,2014,5326,144.243
06041101100,2014,2760,12.583
06041101200,2014,2826,4.083
06041102100,2014,2267,3.687
06041102202,2014,6234,1.221
06041102203,2014,5004,1.050
06041103100,2014,7707,15.804
06041103200,2014,6438,1.806
06041104101,2014,8093,2.303
06041104102,2014,5450,0.811
06041104200,2014,5670,6.701
06041104300,2014,1650,3.972
06041105000,2014,6222,3.778
06041106001,2014,4147,4.678
06041106002,2014,6400,4.471
06041107000,2014,6168,7.793
06041108100,2014,6718,2.734
06041108200,2014,6756,1.828
06041109001,2014,3680,0.858
06041109002,2014,4094,0.984
06041110100,2014,5751,2.615
06041110200,2014,5328,3.545
06041111000,2014,6116,0.895
06041112100,2014,5226,1.130
06041112201,2014,7456,0.125
06041112202,2014,4462,1.498
06041113000,2014,4154,9.797
06041114100,2014,5210,3.020
06041114200,2014,3199,1.732
06041115000,2014,7353,4.010
06041116000,2014,3047,0.545
06041117000,2014,4751,1.071
06041118100,2014,2235,1.566
06041119100,2014,4813,2.556
06041119201,2014,3371,0.347
06041119202,2014,3290,0.781
06041120000,2014,6238,1.871
06041121100,2014,5453,1.401
06041121200,2014,5774,2.595
06041122000,2014,3683,0.041
06041123000,2014,2039,0.520
06041124100,2014,5188,2.279
06041124200,2014,5993,4.006
06041125000,2014,4576,0.947
06041126100,2014,5894,2.046
06041126200,2014,4421,1.322
06041127000,2014,4517,1.730
06041128100,2014,6560,3.551
06041128200,2014,4290,1.522
06041129000,2014,2525,0.496
06041130201,2014,3681,0.590
06041130202,2014,3927,0.906
06041131100,2014,1089,49.423
06041132100,2014,1898,16.581
06041132200,2014,1859,116.048
06041133000,2014,3151,196.049
06041990100,2014,0,0.000
06043000101,2014,3725,174.200
06043000102,2014,2584,310.350
06043000200,2014,3174,288.007
06043000301,2014,3890,79.424
06043000302,2014,2578,202.710
06043000400,2014,1995,394.128
06045010100,2014,2558,777.225
06045010200,2014,3477,739.931
06045010300,2014,4361,184.238
06045010400,2014,3235,2.746
06045010500,2014,4442,1.430
06045010600,2014,6479,285.931
06045010700,2014,6402,10.289
06045010801,2014,6666,70.278
06045010802,2014,2313,120.102
06045010900,2014,4676,133.514
06045011001,2014,1642,77.776
06045011002,2014,5006,98.809
06045011102,2014,3334,322.010
06045011200,2014,2917,251.240
06045011300,2014,6644,101.689
06045011400,2014,4181,4.271
06045011500,2014,6496,2.024
06045011600,2014,6189,1.477
06045011700,2014,4556,68.147
06045011800,2014,2038,253.216
06045990100,2014,0,0.000
06047000201,2014,3561,46.177
06047000202,2014,1886,9.400
06047000203,2014,8911,1.837
06047000301,2014,5002,10.086
06047000303,2014,2055,43.661
06047000304,2014,9538,2.770
06047000401,2014,1793,30.224
06047000402,2014,8123,45.561
06047000503,2014,3336,45.373
06047000504,2014,6879,2.655
06047000505,2014,7063,17.572
06047000601,2014,5179,1.605
06047000602,2014,3605,0.509
06047000603,2014,6205,1.599
06047000701,2014,3122,0.744
06047000702,2014,5002,8.598
06047000801,2014,5378,1.322
06047000802,2014,4219,0.886
06047000901,2014,4037,294.210
06047000902,2014,9161,8.412
06047001002,2014,13455,6.651
06047001003,2014,3989,0.617
06047001004,2014,4085,0.794
06047001005,2014,2297,1.094
06047001101,2014,5755,0.940
06047001200,2014,5148,1.640
06047001301,2014,2887,0.994
06047001302,2014,3334,0.628
06047001401,2014,4063,0.682
06047001402,2014,4906,1.904
06047001501,2014,3105,2.536
06047001502,2014,2958,0.322
06047001503,2014,4743,0.481
06047001601,2014,3785,0.817
06047001602,2014,8212,3.244
06047001700,2014,6228,1.596
06047001801,2014,4507,6.970
06047001901,2014,5539,101.659
06047001902,2014,2545,112.558
06047002000,2014,8093,225.579
06047002100,2014,3589,549.181
06047002201,2014,5690,2.067
06047002202,2014,10363,4.863
06047002301,2014,6424,3.115
06047002302,2014,14482,13.366
06047002401,2014,1442,89.254
06047002402,2014,8390,10.843
06047002500,2014,2104,199.515
06047002600,2014,5436,17.861
06049000100,2014,3306,10.720
06049000200,2014,1808,930.752
06049000300,2014,3128,2366.436
06049000400,2014,1093,609.861
06051000101,2014,3315,1599.878
06051000102,2014,2684,1383.360
06051000200,2014,8194,65.744
06053000101,2014,2168,4.015
06053000102,2014,9956,0.801
06053000103,2014,3736,0.396
06053000104,2014,3828,0.790
06053000200,2014,6857,0.634
06053000300,2014,4506,0.473
06053000400,2014,8011,0.974
06053000501,2014,4682,0.198
06053000502,2014,4468,1.072
06053000600,2014,6664,0.416
06053000701,2014,6122,0.242
06053000702,2014,6013,0.187
06053000800,2014,5026,0.396
06053000900,2014,5293,0.638
06053001200,2014,3168,0.475
06053001300,2014,2452,0.358
06053001400,2014,2449,0.478
06053001500,2014,6003,1.808
06053001600,2014,2790,0.334
06053001700,2014,3679,0.328
06053001801,2014,4205,1.083
06053001802,2014,4800,0.578
06053010101,2014,4869,10.084
06053010102,2014,3530,11.970
06053010202,2014,4447,15.573
06053010305,2014,4778,6.059
06053010306,2014,1319,23.475
06053010400,2014,6226,1.022
06053010501,2014,6197,25.917
06053010504,2014,5037,11.583
06053010505,2014,5585,0.334
06053010506,2014,5012,0.339
06053010603,2014,7367,0.768
06053010604,2014,6021,0.464
06053010605,2014,4482,0.418
06053010606,2014,7489,110.471
06053010607,2014,4457,0.171
06053010608,2014,3600,0.838
06053010701,2014,6134,19.453
06053010702,2014,3767,54.858
06053010804,2014,5557,46.157
06053010900,2014,10099,1.408
06053011000,2014,6017,189.051
06053011101,2014,4906,187.869
06053011102,2014,11616,45.884
06053011202,2014,7275,1.466
06053011203,2014,6741,0.699
06053011204,2014,3799,91.785
06053011302,2014,5193,0.732
06053011303,2014,4432,235.430
06053011304,2014,7310,210.266
06001442100,2014,4988,0.705
06001442200,2014,6702,1.624
06001442301,2014,4552,0.552
06001442302,2014,5426,0.372
06001442400,2014,6947,0.610
06001442500,2014,7614,0.756
06001442601,2014,3606,0.456
06001442602,2014,4926,0.509
06001442700,2014,3180,0.477
06001442800,2014,3143,0.494
06001442900,2014,7797,0.799
06001443001,2014,2988,0.297
06001443002,2014,6158,0.610
06001443102,2014,5128,0.920
06001443103,2014,4005,5.991
06001443104,2014,5699,0.713
06001443105,2014,4360,1.270
06001443200,2014,3522,5.268
06001443301,2014,4162,0.618
06001443321,2014,3125,0.216
06001443322,2014,3323,0.443
06001444100,2014,7540,1.141
06001444200,2014,6524,0.799
